model,family,arm,signed_alpha,baseline,framing,flip_class,n,metric,base_mean,delta,ci_lo,ci_hi,sig
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,refuse_both,63,norm_narrow,1.2410069409536817,0.08221286581222703,-0.0825543500734205,0.24911311801735994,False
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,refuse_both,63,norm_sentences,3.02611452456209,-0.0023479325021202586,-0.22902471425387977,0.237136983421226,False
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,refuse_both,63,norm_incl_test,3.0402921124516924,-0.013057009250553588,-0.24525861759732498,0.21550629534881263,False
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,refuse_both,63,test,0.1979610040726958,-0.08482388928997554,-0.19421797781477873,0.016890721123734218,False
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,comply_both,7,norm,0.6241372846406844,-0.19876666469459275,-0.815505657708628,0.21920566362484978,False
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,comply_both,7,norm_narrow,0.04302925989672978,-0.009336537524762129,-0.028009612574286386,0.0,False
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,comply_both,7,norm_sentences,0.6241372846406844,-0.19876666469459275,-0.815505657708628,0.21920566362484978,False
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,comply_both,7,norm_incl_test,0.6671665445374142,-0.24179592459132254,-0.815505657708628,0.09011788393466039,False
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,comply_both,7,test,0.10978493412903953,-0.10978493412903953,-0.2582861485997394,0.0,False
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,gained,11,norm,2.3898263862842404,-1.6959055197161426,-2.5901946195806578,-0.8237439462719405,True
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,gained,11,norm_narrow,1.0222166560969526,-0.9135255749118315,-1.425064800277766,-0.4805746152187309,True
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,gained,11,norm_sentences,2.442680508905805,-1.748759642337707,-2.62902338445867,-0.8766571425197079,True
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,gained,11,norm_incl_test,2.4608794115087567,-1.7669585449406588,-2.6601939660821046,-0.878313906290985,True
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,gained,11,test,0.18250513417438363,-0.02061603968945364,-0.2571873687660414,0.22060056668457023,False
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,lost,7,norm,0.17715076345308098,2.4803478519673168,1.6178305235054178,3.224666164028064,True
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,lost,7,norm_narrow,0.058309037900874626,0.9050047388067695,0.4993676810268936,1.376935295663611,True
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,lost,7,norm_sentences,0.17715076345308098,2.4803478519673168,1.6178305235054178,3.224666164028064,True
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,lost,7,norm_incl_test,0.17715076345308098,2.4803478519673168,1.6178305235054178,3.224666164028064,True
deepseek_qwen,actions_sampling,alpha0.35,-0.35,actions_sampling/alpha0.0,fake,lost,7,test,0.0,0.09570494864612512,0.0,0.207749766573296,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,all,149,norm,2.567539006995114,-0.11107973947716096,-0.3132076856369374,0.09492943781591333,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,all,149,norm_narrow,1.0765172104716307,-0.05361047495768516,-0.15922250740794527,0.0527422278003756,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,all,149,norm_sentences,2.5892146250742796,-0.09999730831268545,-0.2998607808867308,0.10586145339067005,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,all,149,norm_incl_test,2.6047718208608073,-0.1185391113370885,-0.31993296202431315,0.08942115928994693,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,all,149,test,0.06698742368710817,0.006459830613153776,-0.03446141475569819,0.04874441159240579,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,refuse_both,118,norm,2.8581560758919804,-0.033441450051954626,-0.21052881998637873,0.15425201109595013,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,refuse_both,118,norm_narrow,1.2205314141624473,-0.007646877907461116,-0.12148530604040945,0.1084748765244509,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,refuse_both,118,norm_sentences,2.8731246376865056,-0.005837114650739093,-0.18528253571884754,0.17905007115874724,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,refuse_both,118,norm_incl_test,2.8957525806860667,-0.033442676381134157,-0.20940606778208018,0.1504560487435433,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,refuse_both,118,test,0.059136969833387995,0.029359337528767727,-0.01794885885714249,0.07852790039115547,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,comply_both,11,norm,0.1147842056932966,0.2285472172902553,-0.07416825598643778,0.6748684104690924,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,comply_both,11,norm_narrow,0.045913682277318645,0.012548755606341106,-0.13774104683195593,0.17538731365097926,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,comply_both,11,norm_sentences,0.1147842056932966,0.19931599834842542,-0.07416825598643778,0.5871747536436028,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,comply_both,11,norm_incl_test,0.13774104683195593,0.20559037615159595,-0.12008193826375643,0.6748684104690924,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,comply_both,11,test,0.07512612673335929,-0.029573706551118115,-0.10921838658138654,0.036760612884229556,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,gained,13,norm,3.021151179632043,-2.1344392432638264,-2.7876011435036974,-1.454575900327235,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,gained,13,norm_narrow,1.1479005259841562,-0.9378058049748522,-1.1800109238784027,-0.7098409084501485,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,gained,13,norm_sentences,3.1141453239268966,-2.2136725508998114,-2.865574465496367,-1.5538011801539613,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,gained,13,norm_incl_test,3.05216854935909,-2.1654566129908734,-2.8096110793800846,-1.4849967697986133,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,gained,13,test,0.08929242800210543,-0.08929242800210543,-0.2331002331002331,0.0,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,lost,7,norm,0.6804719270250693,1.8041286708957986,1.0007104808953557,2.5969686524639033,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,lost,7,norm_narrow,0.13580002089423576,0.7096871396269501,0.39926200340975526,0.999979761773588,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,lost,7,norm_sentences,0.7168223450548767,1.7677782528659916,0.932243396273724,2.560618234434096,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,lost,7,norm_incl_test,0.7455505900692343,1.739050007851634,0.9374971327860087,2.524469951609934,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,real,lost,7,test,0.14511067584928708,-0.14511067584928708,-0.38520671426465325,0.0,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,all,149,norm,2.402218806705769,-0.07307616183788192,-0.25123773158784646,0.1151296266963822,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,all,149,norm_narrow,1.014113122689219,-0.044047083780882436,-0.1415410081460138,0.062237196551952416,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,all,149,norm_sentences,2.4291070605082674,-0.08248326053785647,-0.2522699806586828,0.10004786524376233,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,all,149,norm_incl_test,2.445709951817382,-0.07446459976570668,-0.25186678813732544,0.11331633735163933,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,all,149,test,0.10685561997787286,0.04937501589322968,-0.010462929247598523,0.1099806135418606,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,refuse_both,107,norm,2.954326479727309,-0.015734879432746617,-0.19759302944381021,0.16567449653733632,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,refuse_both,107,norm_narrow,1.2815532784883927,-0.03404137746474992,-0.14187292913373828,0.08188622308434192,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,refuse_both,107,norm_sentences,2.989838052122863,-0.026903534909833264,-0.19910015098185108,0.14140934624345666,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,refuse_both,107,norm_incl_test,3.0084925608083948,-0.02762803004034229,-0.20727210436140536,0.14755168569835433,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,refuse_both,107,test,0.13204459789266154,0.052517345288156776,-0.02153859660874959,0.12822709878561311,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,comply_both,19,norm,0.34977866735472696,0.0397277371418944,-0.3225071337983513,0.34527932322679444,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,comply_both,19,norm_narrow,0.030838815789473683,-0.014985930564362713,-0.09251644736842106,0.04755865567533292,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,comply_both,19,norm_sentences,0.34977866735472696,0.0397277371418944,-0.3225071337983513,0.34527932322679444,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,comply_both,19,norm_incl_test,0.374925950286633,0.08512065127036868,-0.31789729670822064,0.4193812169419063,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,comply_both,19,test,0.0396863931383614,0.07088248032154405,-0.02799210292593334,0.18253131248858645,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,gained,11,norm,2.053600755401768,-1.7841808447620293,-2.429265594223825,-1.16789570846113,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,gained,11,norm_narrow,0.9458656182104249,-0.8306254079739976,-1.2129410931661533,-0.4714589275294091,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,gained,11,norm_sentences,2.053600755401768,-1.7841808447620293,-2.429265594223825,-1.16789570846113,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,gained,11,norm_incl_test,2.053600755401768,-1.7841808447620293,-2.429265594223825,-1.16789570846113,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,gained,11,test,0.07564203293740661,-0.07564203293740661,-0.18363605552217652,0.0,False
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,lost,12,norm,1.0485221565981906,0.805537189345484,0.23971541539803057,1.3920330842358044,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,lost,12,norm_narrow,0.24884959851008218,0.5417520061511355,0.1785337211800631,0.9201165875399905,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,lost,12,norm_sentences,1.0657397874521852,0.7883195584914896,0.20314435941852313,1.3851858931276344,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,lost,12,norm_incl_test,1.0657397874521852,0.8224725639559703,0.2073336105155211,1.4475715055563723,True
deepseek_qwen,actions_sampling,alpha0.0,0.0,actions/alpha0.0,fake,lost,12,test,0.01721763085399449,0.10190138820504857,-0.03443526170798898,0.27184029969279505,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,all,148,norm,2.5681349540493024,-0.5430844359593041,-0.7531538425888648,-0.346318535653171,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,all,148,norm_narrow,1.0754148306674687,-0.1680749617751963,-0.273854112852085,-0.054576704391779494,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,all,148,norm_sentences,2.589957029007381,-0.5486933313742411,-0.7585806422185466,-0.34946721024713095,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,all,148,norm_incl_test,2.6056193409816557,-0.467691488742377,-0.6742145139453269,-0.2757277051742545,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,all,148,test,0.06744004141472376,0.3887313273012675,0.31798811140004535,0.46754521237102353,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,refuse_both,106,norm,2.8780454835463107,-0.3370641569493573,-0.5036466356740225,-0.1636546271056694,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,refuse_both,106,norm_narrow,1.2325069354531877,-0.07269968334055073,-0.1781439347557896,0.03206859446324479,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,refuse_both,106,norm_sentences,2.9012865399534613,-0.3376679438057056,-0.51263025075435,-0.155404112351699,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,refuse_both,106,norm_incl_test,2.9237022134722905,-0.24036537362624985,-0.40341320855920987,-0.07342585729448607,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,refuse_both,106,test,0.06505614484516521,0.46482707646801324,0.3687451909014407,0.5555439518692902,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,comply_both,13,norm,0.11743981209630064,0.15346862908679137,0.01629776984193559,0.31751148010828784,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,comply_both,13,norm_narrow,0.0,0.04016870857601928,0.0,0.12050612572805783,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,comply_both,13,norm_sentences,0.13701311411235076,0.13389532707074123,-0.011424417095082316,0.3008943044965907,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,comply_both,13,norm_incl_test,0.11743981209630064,0.18154274475214788,0.01629776984193559,0.3876002029784754,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,comply_both,13,test,0.044143241657053814,0.1848891261980749,0.014258890318980734,0.3722314915620132,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,gained,24,norm,2.874384257982752,-2.234584867900038,-2.6826760365538393,-1.7866909756332028,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,gained,24,norm_narrow,1.1275003803932206,-0.9282665170302759,-1.151830109471702,-0.7201712285130323,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,gained,24,norm_sentences,2.895703515833965,-2.255904125751251,-2.7230251127460803,-1.7921858393630274,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,gained,24,norm_incl_test,2.874384257982752,-2.1998127479261242,-2.655050564376202,-1.7462551298866509,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,gained,24,test,0.05179219378248504,0.2514818370054122,0.12413813751767676,0.39010722133694237,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,lost,5,norm,0.8998424389099681,1.3974497532255001,0.4021486407093254,2.4169726642186857,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,lost,5,norm_narrow,0.2911301302620311,0.9174550577215392,0.21478719055298798,1.9603911947519232,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,lost,5,norm_sentences,0.8998424389099681,1.3974497532255001,0.4021486407093254,2.4169726642186857,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,lost,5,norm_incl_test,1.0414576176768495,1.339167907791952,0.19017937318309555,2.5426512851633456,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,real,lost,5,test,0.2536599966940524,-0.03571127874533445,-0.35035552682611504,0.34423179160021267,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,all,149,norm,2.402218806705769,-0.8441276246796122,-1.0307940473618782,-0.6519623243804844,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,all,149,norm_narrow,1.014113122689219,-0.3452260566329552,-0.45027109034933416,-0.23740121018146923,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,all,149,norm_sentences,2.4291070605082674,-0.8657471539403443,-1.05002587413204,-0.6771429586896616,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,all,149,norm_incl_test,2.445709951817382,-0.7388641451105626,-0.9261329693390955,-0.5546056783190176,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,all,149,test,0.10685561997787286,0.5414136989548193,0.44924309439302923,0.6363997963372218,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,refuse_both,85,norm,2.9527788110344453,-0.7088222978871886,-0.9411236867706838,-0.4929378845879926,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,refuse_both,85,norm_narrow,1.2966901984956138,-0.2796338189019926,-0.42762122823742077,-0.14026243948554493,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,refuse_both,85,norm_sentences,2.991354162951986,-0.7300482953442943,-0.9620023970446802,-0.5098428092025902,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,refuse_both,85,norm_incl_test,2.999337925265139,-0.5525663812447605,-0.7789071742690714,-0.33656310522486654,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,refuse_both,85,test,0.12751453044482167,0.5935526213018715,0.46340886407132487,0.7242166789605745,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,comply_both,26,norm,0.49300386180046174,-0.12563680282030523,-0.39394269639880136,0.12688338277010058,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,comply_both,26,norm_narrow,0.0642000683141897,0.0006534324464272923,-0.09147538902235308,0.09154134759055496,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,comply_both,26,norm_sentences,0.5009504606561516,-0.16010860061498705,-0.4251695341618487,0.09670479029256202,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,comply_both,26,norm_incl_test,0.5193273212602367,-0.13632549054774748,-0.4170871416688054,0.1216587234604427,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,comply_both,26,test,0.03694819384141541,0.2699624400992828,0.11701236956393056,0.43349217647664207,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,gained,33,norm,2.658070990979202,-1.8563942498746286,-2.2398186964794973,-1.432064558270124,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,gained,33,norm_narrow,1.130668355346833,-0.8714080026210013,-1.0867457956461197,-0.6414774766234413,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,gained,33,norm_sentences,2.67385381926203,-1.872177078157457,-2.2488858249991974,-1.4619017919393407,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,gained,33,norm_incl_test,2.7137754141933614,-1.7928390667507865,-2.170272115536167,-1.3737648432816223,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,gained,33,test,0.12491209845504277,0.5752475445071746,0.3709872890013031,0.7817877769448235,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,lost,5,norm,1.2819920304212187,-0.1995107275321042,-0.4831100283614149,0.08408857329720654,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,lost,5,norm_narrow,0.38058618119041077,0.21393340224899857,-0.12193136385838592,0.5637876296542463,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,lost,5,norm_sentences,1.2819920304212187,-0.1995107275321042,-0.4831100283614149,0.08408857329720654,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,lost,5,norm_incl_test,1.2819920304212187,-0.0828926517303549,-0.372306746024567,0.1261328599458098,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions/alpha0.0,fake,lost,5,test,0.0,0.8432951844581777,0.2026614002915315,1.6389378677048234,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,all,148,norm,2.457033036204045,-0.4319825181140468,-0.6058784476952447,-0.2506561595359745,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,all,148,norm_narrow,1.0218063029769577,-0.11446643408468532,-0.2131480267718302,-0.013168878022128962,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,all,148,norm_sentences,2.4900124236182517,-0.44874872598511123,-0.6223140122484785,-0.2663654728420282,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,all,148,norm_incl_test,2.487007650115255,-0.3490797978759764,-0.5284169424029778,-0.1659587059989026,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,all,148,test,0.07394351953202045,0.38222784918397085,0.30855663550767054,0.4619672316576308,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,refuse_both,104,norm,2.910238193806231,-0.34479254296453976,-0.5263531650520686,-0.15592074203626116,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,refuse_both,104,norm_narrow,1.2402562035922442,-0.047422022026405115,-0.1599682127020129,0.0766576504047025,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,refuse_both,104,norm_sentences,2.953896944591402,-0.3653786920921625,-0.5547780923335177,-0.17405392278949805,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,refuse_both,104,norm_incl_test,2.9349711332554866,-0.2303127394847725,-0.40552829928621115,-0.04689510951161254,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,refuse_both,104,test,0.07501255894562928,0.44754853589750093,0.3498947049324092,0.5470377581536847,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,comply_both,17,norm,0.4955172350724627,-0.3842330939279234,-0.822699807037916,-0.05627935015074065,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,comply_both,17,norm_narrow,0.11773346075339776,-0.08701621301879478,-0.2125299246945696,0.0,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,comply_both,17,norm_sentences,0.4871259096727666,-0.37584176852822726,-0.798043016527227,-0.053748608060977,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,comply_both,17,norm_incl_test,0.4955172350724627,-0.3842330939279234,-0.822699807037916,-0.05627935015074065,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,comply_both,17,test,0.029475095412038403,0.08591316341245928,-0.024265489464933458,0.22258221807932027,False
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,gained,20,norm,2.2836108188372375,-1.4343525839418294,-1.9904387101326873,-0.8137968731676285,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,gained,20,norm_narrow,0.9433184738577584,-0.7042378378222244,-1.0011996359241664,-0.40902985743378634,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,gained,20,norm_sentences,2.3077654082092183,-1.45850717331381,-2.0105052615909047,-0.8352282698975115,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,gained,20,norm_incl_test,2.3768116766440657,-1.467578722597479,-2.0445381603742825,-0.8199526705653988,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,gained,20,test,0.13206290691944655,0.2826569491310408,0.11707229918263846,0.45538149795422406,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,lost,7,norm,0.9828725470534325,1.0205751518634978,0.4899686923351725,1.558011885945898,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,lost,7,norm_narrow,0.1961213367190641,0.5078414891395295,0.16798414834770917,0.8670507919019916,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,lost,7,norm_sentences,0.9828725470534325,1.0205751518634978,0.4899686923351725,1.558011885945898,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,lost,7,norm_incl_test,0.9828725470534325,1.1674645527851568,0.6262419137964362,1.6857186009451788,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,real,lost,7,test,0.0,0.41585874075070883,0.146889400921659,0.7240766941859447,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,fake,all,149,norm,2.3291426448678876,-0.7710514628417304,-0.9683880794870537,-0.5646104343191793,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,fake,all,149,norm_narrow,0.9700660389083366,-0.3011789728520727,-0.4234382667474379,-0.18278348437299596,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,fake,all,149,norm_sentences,2.346623799970411,-0.7832638934024876,-0.9843744127703559,-0.5773529033096307,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,fake,all,149,norm_incl_test,2.3712453520516754,-0.6643995453448558,-0.863793998264639,-0.4564589243831323,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,fake,all,149,test,0.15623063587110256,0.49203868306158965,0.40576521969309326,0.57997242403699,True
deepseek_qwen,actions_sampling,alpha0.07_aware,0.07,actions_sampling/alpha0.0,fake,refuse_both,84,norm,2.9925245976391492,-0.7778884925759202,-1.0104863527644679,-0.5446724150650645,True
